symbol,model,runs,direction_accuracy,mae,rmse,mape_pct,bias,avg_forecast_return_pct,avg_actual_return_pct,trade_rate,avg_signal_confidence
US30CASH_M30_CLEAN,mini,12,0.75,119.5364510091144,137.77757649086146,0.2408359304000526,-6.881075032552379,0.000556097359676507,0.0440106239676441,0.4166666666666667,0.5809833333333333
US30CASH_M30_CLEAN,small,12,0.5833333333333334,135.55263590494795,147.65092905075286,0.2743829292424432,40.756335449218454,0.129159544810122,0.0440106239676441,0.5833333333333334,0.6182083333333334
